# Absorption coefficients
# Pure CO2
# Wavenumber range: 0-10000 cm-1, T: 296 K, P: 1 atm, step: 1 cm-1, Profile: Voigt, Wing: 50 HW, Scut: 1e-28 cm/mol
# KNa, Ka and thier units definition in Eqs(2)-(3) of  https://spectra.iao.ru/home.sim-theory.sp-functions.
# WN,cm-1           KNa,cm-1       Ka,cm**2/molecule (FORMAT F12.6,3X,E17.10,3X,E17.10)

 7234.000000    1.1197805956E-08    4.5163882671E-28
 7235.000000    5.7148474189E-08    2.3049577687E-27
 7236.000000    7.3694568838E-09    2.9723080339E-28
 7237.000000    7.9533403172E-09    3.2078045497E-28
 7238.000000    1.1911562620E-07    4.8042662887E-27
 7239.000000    1.1660953545E-08    4.7031886409E-28
 7240.000000    5.7713685675E-09    2.3277543285E-28
 7241.000000    9.9061297864E-08    3.9954191487E-27
 7242.000000    3.1115316414E-08    1.2549677189E-27
 7243.000000    1.0856725779E-08    4.3788210940E-28
 7244.000000    4.1969609935E-08    1.6927517286E-27
 7245.000000    8.3458586815E-09    3.3661181821E-28
 7246.000000    3.4042981163E-08    1.3730486249E-27
 7247.000000    3.4366154557E-08    1.3860831116E-27
 7248.000000    7.3385986811E-08    2.9598620579E-27
 7249.000000    5.1475405445E-09    2.0761470427E-28
 7250.000000    5.1694867052E-08    2.0849985429E-27
 7251.000000    1.4901446329E-08    6.0101699946E-28
 7252.000000    8.9255480542E-09    3.5999231160E-28
 7253.000000    4.0663718563E-08    1.6400814779E-27
 7254.000000    6.8800530252E-09    2.7749177725E-28
 7255.000000    1.6888588319E-07    6.8116399260E-27
 7256.000000    1.0375337103E-08    4.1846635799E-28
 7257.000000    1.9985466276E-08    8.0606974041E-28
 7258.000000    4.3349219701E-08    1.7483952483E-27
 7259.000000    1.2422786075E-08    5.0104570033E-28
 7260.000000    3.4764998629E-07    1.4021696083E-26
 7261.000000    1.9008501794E-08    7.6666603094E-28
 7262.000000    3.2709582087E-08    1.3192689116E-27
 7263.000000    9.2980809703E-08    3.7501760582E-27
 7264.000000    2.0222973731E-08    8.1564908022E-28
 7265.000000    2.4419462811E-07    9.8490521947E-27
 7266.000000    3.5329679426E-08    1.4249447639E-27
 7267.000000    3.5418268371E-08    1.4285178037E-27
 7268.000000    3.3882892078E-07    1.3665917845E-26
 7269.000000    2.7780787322E-08    1.1204768363E-27
 7270.000000    1.0246764900E-07    4.1328068151E-27
 7271.000000    7.6366542424E-08    3.0800762003E-27
 7272.000000    3.1009383790E-08    1.2506951600E-27
 7273.000000    5.4685821414E-07    2.2056320960E-26
 7274.000000    3.8267780259E-08    1.5434465863E-27
 7275.000000    4.3065248843E-08    1.7369419095E-27
 7276.000000    3.0296523313E-07    1.2219435036E-26
 7277.000000    2.5293256944E-08    1.0201477803E-27
 7278.000000    6.9190032599E-08    2.7906274913E-27
 7279.000000    6.5859161418E-08    2.6562841424E-27
 7280.000000    1.7132100785E-08    6.9098553127E-28
 7281.000000    1.0571013493E-07    4.2635853399E-27
 7282.000000    1.5182041404E-08    6.1233418346E-28
 7283.000000    8.0585897191E-09    3.2502545766E-28
 7284.000000    4.3106641058E-09    1.7386113733E-28
 7285.000000    1.7534628078E-08    7.0722058260E-28
 7286.000000    3.0148686984E-08    1.2159808510E-27
 7287.000000    1.4438690681E-08    5.8235277018E-28
 7288.000000    1.4767184982E-07    5.9560186392E-27
 7289.000000    4.1848025170E-08    1.6878478750E-27
 7290.000000    2.8131693046E-08    1.1346298454E-27
 7291.000000    4.8557877025E-07    1.9584749632E-26
 7292.000000    4.5298434261E-08    1.8270125221E-27
 7293.000000    4.1517711873E-08    1.6745254161E-27
 7294.000000    8.0532584018E-07    3.2481043073E-26
 7295.000000    4.4970026047E-08    1.8137669005E-27
 7296.000000    5.0654968788E-08    2.0430565381E-27
 7297.000000    7.8870126346E-07    3.1810527406E-26
 7298.000000    4.4564749014E-08    1.7974209445E-27
 7299.000000    5.1984660172E-08    2.0966867098E-27
 7300.000000    7.4972288602E-07    3.0238420449E-26
 7301.000000    3.8774596110E-08    1.5638878868E-27
 7302.000000    4.8099411924E-08    1.9399837836E-27
 7303.000000    7.5901138421E-07    3.0613051554E-26
 7304.000000    3.8039177672E-08    1.5342264047E-27
 7305.000000    3.5302571163E-08    1.4238514118E-27
 7306.000000    5.3056989538E-07    2.1399367517E-26
 7307.000000    3.9902233071E-08    1.6093686387E-27
 7308.000000    2.5046795297E-08    1.0102072929E-27
 7309.000000    1.6426020472E-07    6.6250733785E-27
 7310.000000    4.3344041159E-08    1.7481863832E-27
 7311.000000    2.0793319955E-08    8.3865273830E-28
 7312.000000    3.3276973475E-08    1.3421533929E-27
 7313.000000    1.0871821864E-07    4.3849097673E-27
 7314.000000    1.7917447032E-08    7.2266074147E-28
 7315.000000    1.1924704319E-08    4.8095667032E-28
 7316.000000    8.7582115021E-08    3.5324316053E-27
 7317.000000    1.9483355937E-08    7.8581822637E-28
 7318.000000    1.1607035839E-08    4.6814421222E-28
 7319.000000    1.7703280065E-08    7.1402278883E-28
 7320.000000    6.0809819738E-08    2.4526300730E-27
 7321.000000    7.8894923977E-08    3.1820528984E-27
 7322.000000    1.6506432560E-08    6.6575058221E-28
 7323.000000    1.0727952527E-08    4.3268832407E-28
 7324.000000    1.4179106178E-08    5.7188300130E-28
 7325.000000    2.3044624090E-08    9.2945412939E-28
 7326.000000    2.5501311260E-08    1.0285391926E-27
 7327.000000    4.2100351512E-08    1.6980249020E-27
 7328.000000    1.3708357428E-08    5.5289638784E-28
 7329.000000    1.7114560129E-08    6.9027806758E-28
 7330.000000    6.6790289652E-09    2.6938391478E-28
 7331.000000    1.9398709565E-08    7.8240420149E-28
 7332.000000    1.6700361728E-08    6.7357228783E-28
 7333.000000    5.0071959244E-09    2.0195421329E-28
 7334.000000    5.6839857932E-09    2.2925104121E-28
 7335.000000    1.7988690601E-08    7.2553419384E-28
 7336.000000    1.9344001218E-08    7.8019766090E-28
 7337.000000    3.3219770533E-09    1.3398462383E-28
 7338.000000    2.6196761615E-09    1.0565886501E-28
 7339.000000    2.3042221882E-08    9.2935724165E-28
 7340.000000    3.9313499305E-09    1.5856233596E-28
 7341.000000    1.1776173043E-08    4.7496598862E-28
 7342.000000    4.2177723730E-08    1.7011455399E-27
 7343.000000    2.1793730812E-08    8.7900210563E-28
 7344.000000    8.9759955273E-09    3.6202699926E-28
 7345.000000    5.4195952186E-08    2.1858743002E-27
 7346.000000    1.2811615616E-08    5.1672828300E-28
 7347.000000    3.7501537382E-08    1.5125418684E-27
 7348.000000    2.0301350496E-08    8.1881023431E-28
 7349.000000    5.8007837355E-08    2.3396182882E-27
 7350.000000    1.5606651177E-08    6.2945988296E-28
 7351.000000    2.0418181181E-08    8.2352234253E-28
 7352.000000    6.6515444110E-08    2.6827538586E-27
 7353.000000    1.7556241310E-08    7.0809230468E-28
 7354.000000    1.5387583226E-08    6.2062425992E-28
 7355.000000    2.7319115301E-08    1.1018563127E-27
 7356.000000    5.6701224260E-08    2.2869189285E-27
 7357.000000    2.9991138433E-08    1.2096264774E-27
 7358.000000    2.6487176075E-08    1.0683018774E-27
 7359.000000    3.3317570677E-08    1.3437907916E-27
 7360.000000    3.9458308558E-08    1.5914639217E-27
 7361.000000    3.7016530976E-08    1.4929802039E-27
 7362.000000    5.0934503699E-08    2.0543309627E-27
 7363.000000    2.1020262603E-08    8.4780596990E-28
 7364.000000    2.7026525676E-08    1.0900553550E-27
 7365.000000    1.2512140466E-08    5.0464961277E-28
 7366.000000    2.8680645297E-08    1.1567706247E-27
 7367.000000    1.4058104720E-08    5.6700267414E-28
 7368.000000    1.2509300760E-08    5.0453507951E-28
 7369.000000    8.1061849558E-09    3.2694510665E-28
 7370.000000    4.0100627508E-08    1.6173704411E-27
 7371.000000    2.4222952587E-08    9.7697941264E-28
 7372.000000    1.2943794254E-08    5.2205941708E-28
 7373.000000    8.0709427923E-08    3.2552369165E-27
 7374.000000    6.5674360268E-09    2.6488305953E-28
 7375.000000    1.8998164616E-08    7.6624910366E-28
 7376.000000    8.3436548874E-09    3.3652293303E-28
 7377.000000    1.4528205478E-08    5.8596315227E-28
 7378.000000    1.8735105554E-08    7.5563919611E-28
 7379.000000    2.4396229587E-08    9.8396815860E-28
 7380.000000    6.5020137564E-08    2.6224439642E-27
 7381.000000    6.4117192661E-08    2.5860256714E-27
 7382.000000    2.6425464370E-08    1.0658128717E-27
 7383.000000    1.6647141534E-07    6.7142576860E-27
 7384.000000    1.7579486659E-08    7.0902985460E-28
 7385.000000    3.3973596833E-07    1.3702501609E-26
 7386.000000    1.7277551502E-08    6.9685196542E-28
 7387.000000    5.2560617507E-07    2.1199166797E-26
 7388.000000    2.9556576876E-08    1.1920993947E-27
 7389.000000    5.4989317943E-07    2.2178729597E-26
 7390.000000    2.5767898427E-08    1.0392913985E-27
 7391.000000    3.0597952185E-07    1.2341009729E-26
 7392.000000    3.5823519479E-08    1.4448627142E-27
 7393.000000    1.6328143355E-07    6.5855968002E-27
 7394.000000    4.9451795331E-08    1.9945291881E-27
 7395.000000    1.1519263637E-07    4.6460411389E-27
 7396.000000    1.4494204989E-07    5.8459181744E-27
 7397.000000    6.8824954655E-08    2.7759028770E-27
 7398.000000    4.8527818904E-07    1.9572626351E-26
 7399.000000    4.7686032167E-08    1.9233110221E-27
 7400.000000    1.4704930993E-07    5.9309098645E-27
 7401.000000    1.4564368010E-07    5.8742168830E-27
 7402.000000    5.0872590155E-07    2.0518338163E-26
 7403.000000    2.9860584123E-07    1.2043608571E-26
 7404.000000    1.5817395502E-07    6.3795979091E-27
 7405.000000    1.7749633525E-07    7.1589235349E-27
 7406.000000    6.3348554027E-08    2.5550243259E-27
 7407.000000    1.2381469800E-07    4.9937929943E-27
 7408.000000    2.6841507035E-07    1.0825930358E-26
 7409.000000    1.9815631204E-07    7.9921981706E-27
 7410.000000    9.3120471651E-08    3.7558090151E-27
 7411.000000    5.3743228841E-08    2.1676147018E-27
 7412.000000    4.7663007284E-07    1.9223823642E-26
 7413.000000    1.0375962347E-07    4.1849157585E-27
 7414.000000    1.9314573201E-07    7.7901074668E-27
 7415.000000    2.8337536850E-08    1.1429321016E-27
 7416.000000    1.3520504072E-07    5.4531973671E-27
 7417.000000    7.6494691620E-08    3.0852448157E-27
 7418.000000    9.8832553285E-08    3.9861932402E-27
 7419.000000    3.3296851783E-07    1.3429551406E-26
 7420.000000    1.9962917698E-07    8.0516029320E-27
 7421.000000    1.4496206846E-07    5.8467255795E-27
 7422.000000    3.9514087989E-07    1.5937136621E-26
 7423.000000    3.0100569561E-07    1.2140401408E-26
 7424.000000    1.9053845271E-07    7.6849486019E-27
 7425.000000    3.2267126774E-07    1.3014234516E-26
 7426.000000    6.8148760583E-07    2.7486300792E-26
 7427.000000    8.3982315055E-07    3.3872416065E-26
 7428.000000    1.6463695895E-07    6.6402689299E-27
 7429.000000    5.2874123335E-07    2.1325612464E-26
 7430.000000    5.0858454747E-07    2.0512636958E-26
 7431.000000    8.7164679853E-07    3.5155952777E-26
 7432.000000    2.4409050045E-07    9.8448524350E-27
 7433.000000    5.0810896125E-07    2.0493455236E-26
 7434.000000    3.4067158710E-07    1.3740237730E-26
 7435.000000    7.3119235302E-07    2.9491032236E-26
 7436.000000    4.4639191773E-07    1.8004234291E-26
 7437.000000    4.0366187761E-07    1.6280812287E-26
 7438.000000    8.0635823088E-07    3.2522682277E-26
 7439.000000    3.9196714935E-07    1.5809131194E-26
 7440.000000    2.4099170510E-06    9.7198693535E-26
 7441.000000    3.5830708794E-07    1.4451526793E-26
 7442.000000    1.1446579041E-05    4.6167254088E-25
 7443.000000    3.5463900534E-07    1.4303582765E-26
 7444.000000    2.8174508641E-06    1.1363567181E-25
 7445.000000    4.9679269543E-07    2.0037038592E-26
 7446.000000    8.4687786123E-07    3.4156952274E-26
 7447.000000    1.1491622293E-06    4.6348926119E-26
 7448.000000    5.0773524334E-07    2.0478382148E-26
 7449.000000    8.1882627174E-06    3.3025553229E-25
 7450.000000    4.3819399891E-07    1.7673589301E-26
 7451.000000    2.1570368346E-06    8.6999327275E-26
 7452.000000    7.2844277391E-07    2.9380134022E-26
 7453.000000    5.2588540065E-07    2.1210428745E-26
 7454.000000    4.1559822273E-06    1.6762238463E-25
 7455.000000    4.0054894950E-07    1.6155259191E-26
 7456.000000    1.2635466860E-06    5.0962371109E-26
 7457.000000    5.0064685852E-07    2.0192487767E-26
 7458.000000    2.5578486581E-07    1.0316518891E-26
 7459.000000    1.9323070157E-06    7.7935345266E-26
 7460.000000    1.1092023346E-07    4.4737231824E-27
 7461.000000    2.1606793146E-07    8.7146238683E-27
 7462.000000    1.8932484261E-07    7.6360003129E-27
 7463.000000    1.1514511527E-06    4.6441244799E-26
 7464.000000    7.6095599104E-07    3.0691482985E-26
 7465.000000    3.6596687854E-07    1.4760467567E-26
 7466.000000    2.5139497054E-06    1.0139462139E-25
 7467.000000    1.3776106003E-06    5.5562887732E-26
 7468.000000    6.7925585204E-07    2.7396287921E-26
 7469.000000    1.6791934839E-06    6.7726568748E-26
 7470.000000    4.6437362587E-06    1.8729486862E-25
 7471.000000    7.6809395402E-07    3.0979376992E-26
 7472.000000    9.2682190093E-07    3.7381318943E-26
 7473.000000    7.2734442239E-06    2.9335834433E-25
 7474.000000    2.1779567319E-06    8.7843085235E-26
 7475.000000    8.4520531157E-07    3.4089493669E-26
 7476.000000    9.1098897700E-07    3.6742732847E-26
 7477.000000    4.3703101012E-06    1.7626682711E-25
 7478.000000    4.2394343086E-06    1.7098824043E-25
 7479.000000    8.6590562980E-07    3.4924395388E-26
 7480.000000    5.9336619385E-07    2.3932117832E-26
 7481.000000    6.9101477466E-07    2.7870558152E-26
 7482.000000    1.4452294131E-06    5.8290143534E-26
 7483.000000    5.9934544153E-06    2.4173277611E-25
 7484.000000    2.9655032293E-06    1.1960703769E-25
 7485.000000    8.4692383243E-07    3.4158806421E-26
 7486.000000    4.3781559395E-07    1.7658327171E-26
 7487.000000    3.0481644261E-07    1.2294099491E-26
 7488.000000    2.5607859442E-07    1.0328365787E-26
 7489.000000    1.6812333678E-07    6.7808842969E-27
 7490.000000    1.3738424194E-07    5.5410906459E-27
 7491.000000    1.7603196089E-07    7.0998612223E-27
 7492.000000    2.5296785514E-07    1.0202900974E-26
 7493.000000    3.8210172040E-07    1.5411230857E-26
 7494.000000    2.0883538621E-07    8.4229150938E-27
 7495.000000    4.5781735164E-08    1.8465053990E-27
 7496.000000    4.8370434249E-08    1.9509148719E-27
 7497.000000    1.6380954603E-07    6.6068970532E-27
 7498.000000    1.8933775555E-07    7.6365211279E-27
 7499.000000    1.7873179950E-07    7.2087532629E-27
 7500.000000    1.1604994091E-07    4.6806186283E-27
 7501.000000    1.0551656513E-07    4.2557781286E-27
 7502.000000    1.2582888110E-07    5.0750306309E-27
 7503.000000    7.7418769963E-08    3.1225154793E-27
 7504.000000    3.1868749190E-08    1.2853557697E-27
 7505.000000    9.0985095466E-09    3.6696833224E-28
 7506.000000    7.6242141789E-09    3.0750587748E-28
 7507.000000    3.3885415350E-08    1.3666935551E-27
 7508.000000    8.8667709710E-09    3.5762166747E-28
 7509.000000    5.5120480475E-08    2.2231631114E-27
 7510.000000    1.2201230773E-08    4.9210975547E-28
 7511.000000    1.4969506373E-08    6.0376205136E-28
 7512.000000    3.8755783508E-09    1.5631291220E-28
 7513.000000    3.2580752373E-09    1.3140728490E-28
 7514.000000    5.7059996514E-09    2.3013892167E-28
 7515.000000    3.1621106839E-09    1.2753676611E-28
 7516.000000    2.9690392233E-08    1.1974965422E-27
 7517.000000    1.2233220511E-08    4.9339999106E-28
 7518.000000    8.0049535778E-08    3.2286216210E-27
 7519.000000    3.1113173423E-09    1.2548812862E-28
 7520.000000    2.1819359351E-08    8.8003577625E-28
 7521.000000    3.1992476989E-09    1.2903460578E-28
 7522.000000    1.1275287294E-08    4.5476386575E-28
 7523.000000    3.0728953791E-08    1.2393846340E-27
 7524.000000    9.3515562167E-09    3.7717441204E-28
 7525.000000    8.6508236309E-09    3.4891190739E-28
 7526.000000    1.1757736031E-08    4.7422237236E-28
 7527.000000    8.5163619051E-09    3.4348869000E-28
 7528.000000    2.8301392859E-08    1.1414743134E-27
 7529.000000    2.9089405391E-08    1.1732570623E-27
 7530.000000    2.0847824593E-08    8.4085106274E-28
 7531.000000    4.5449879342E-08    1.8331207257E-27
 7532.000000    2.9610706253E-08    1.1942825838E-27
 7533.000000    2.8782062256E-08    1.1608610543E-27
 7534.000000    6.2980426598E-08    2.5401767173E-27
 7535.000000    2.1251053253E-08    8.5711440219E-28
 7536.000000    7.2945817398E-07    2.9421087946E-26
 7537.000000    7.0543188162E-08    2.8452040390E-27
 7538.000000    1.3041948508E-07    5.2601825261E-27
 7539.000000    3.8807816034E-08    1.5652277392E-27
 7540.000000    3.4847481928E-08    1.4054963904E-27
 7541.000000    1.0636869418E-06    4.2901468757E-26
 7542.000000    5.0109854396E-08    2.0210705503E-27
 7543.000000    8.5397085437E-08    3.4443032522E-27
 7544.000000    1.9792322827E-07    7.9827972504E-27
 7545.000000    3.4136069212E-08    1.3768031263E-27
 7546.000000    1.2186180923E-06    4.9150275292E-26
 7547.000000    5.0381534605E-08    2.0320281729E-27
 7548.000000    2.0264460536E-07    8.1732235908E-27
 7549.000000    9.4404663041E-08    3.8076040449E-27
 7550.000000    1.4040090470E-07    5.6627610905E-27
 7551.000000    3.6470616600E-07    1.4709619505E-26
 7552.000000    1.4334141568E-07    5.7813601209E-27
 7553.000000    5.1435730074E-06    2.0745468240E-25
 7554.000000    3.0096114396E-07    1.2138604516E-26
 7555.000000    1.0452135813E-06    4.2156386473E-26
 7556.000000    2.4245322583E-07    9.7788165712E-27
 7557.000000    9.2425322524E-07    3.7277717070E-26
 7558.000000    4.8965139606E-07    1.9749010019E-26
 7559.000000    8.0749761094E-07    3.2568636661E-26
 7560.000000    2.0307387341E-06    8.1905371715E-26
 7561.000000    8.0429764494E-07    3.2439573084E-26
 7562.000000    1.3261660199E-05    5.3487983951E-25
 7563.000000    9.8107896928E-07    3.9569658229E-26
 7564.000000    4.1157392564E-06    1.6599927308E-25
 7565.000000    1.4643598404E-06    5.9061727161E-26
 7566.000000    2.0493695887E-06    8.2656806181E-26
 7567.000000    1.0261801270E-06    4.1388714038E-26
 7568.000000    1.8812887604E-06    7.5877636370E-26
 7569.000000    8.4322515463E-07    3.4009628403E-26
 7570.000000    1.9311586985E-06    7.7889030425E-26
 7571.000000    8.8291181566E-07    3.5610302418E-26
 7572.000000    1.6415508839E-06    6.6208337428E-26
 7573.000000    1.0530315066E-06    4.2471705260E-26
 7574.000000    2.1099097307E-06    8.5098559394E-26
 7575.000000    1.4567804208E-06    5.8756027976E-26
 7576.000000    3.1064672321E-06    1.2529251011E-25
 7577.000000    1.2271842403E-06    4.9495771995E-26
 7578.000000    5.2351771930E-06    2.1114933536E-25
 7579.000000    1.1411274810E-06    4.6024862252E-26
 7580.000000    1.7129862435E-05    6.9089525234E-25
 7581.000000    1.1468614084E-06    4.6256127579E-26
 7582.000000    1.9043162771E-05    7.6806400511E-25
 7583.000000    1.2341257546E-06    4.9775742678E-26
 7584.000000    3.5915761080E-06    1.4485830758E-25
 7585.000000    1.7077168421E-06    6.8876995541E-26
 7586.000000    1.3836917124E-06    5.5808155987E-26
 7587.000000    6.0211272272E-06    2.4284889800E-25
 7588.000000    9.2624584483E-07    3.7358084990E-26
 7589.000000    7.4153539671E-06    2.9908196110E-25
 7590.000000    1.6753079335E-06    6.7569853634E-26
 7591.000000    9.4523893719E-07    3.8124129515E-26
 7592.000000    3.7402098358E-06    1.5085312145E-25
 7593.000000    6.3064201874E-07    2.5435556084E-26
 7594.000000    7.3685054179E-07    2.9719242811E-26
 7595.000000    5.3483464325E-07    2.1571376724E-26
 7596.000000    8.4545360220E-06    3.4099507925E-25
 7597.000000    2.5527927735E-06    1.0296127095E-25
 7598.000000    1.8954558809E-06    7.6449035955E-26
 7599.000000    1.0589659800E-05    4.2711059167E-25
 7600.000000    3.4067555079E-06    1.3740397597E-25
 7601.000000    1.6312535719E-06    6.5793018043E-26
 7602.000000    3.3007128211E-06    1.3312697788E-25
 7603.000000    3.1664867745E-05    1.2771326608E-24
 7604.000000    4.9102957589E-06    1.9804595865E-25
 7605.000000    2.2216861349E-06    8.9606814339E-26
 7606.000000    2.4528224378E-06    9.8929187762E-26
 7607.000000    5.4161692152E-06    2.1844924972E-25
 7608.000000    2.3322396118E-05    9.4065745202E-25
 7609.000000    1.9051362228E-05    7.6839471210E-25
 7610.000000    6.4597523363E-06    2.6053987517E-25
 7611.000000    3.6977860713E-06    1.4914205240E-25
 7612.000000    2.8354177156E-06    1.1436032517E-25
 7613.000000    2.4022336380E-06    9.6888800003E-26
 7614.000000    2.4949380316E-06    1.0062782743E-25
 7615.000000    3.3372876622E-06    1.3460214350E-25
 7616.000000    8.5022906489E-06    3.4292115689E-25
 7617.000000    4.5977493875E-06    1.8544008952E-25
 7618.000000    9.4461194040E-07    3.8098840982E-26
 7619.000000    7.7590304102E-07    3.1294339308E-26
 7620.000000    2.8128729414E-06    1.1345103138E-25
 7621.000000    3.6669102120E-07    1.4789674266E-26
 7622.000000    4.6649656592E-07    1.8815110971E-26
 7623.000000    6.5736622258E-07    2.6513417955E-26
 7624.000000    2.3244826026E-07    9.3752883331E-27
 7625.000000    4.9834104668E-08    2.0099487927E-27
 7626.000000    2.3636344173E-08    9.5331985497E-28
 7627.000000    8.3633618452E-09    3.3731776975E-28
 7628.000000    2.0372122381E-08    8.2166466234E-28
 7629.000000    2.7305213435E-09    1.1012956116E-28
 7630.000000    8.5191018344E-09    3.4359919901E-28
 7631.000000    1.4166676841E-08    5.7138169136E-28
 7632.000000    3.5427489944E-09    1.4288897356E-28
 7633.000000    1.3654702348E-08    5.5073232843E-28
 7634.000000    2.3037733342E-08    9.2917620627E-28
 7635.000000    5.8240111027E-09    2.3489865350E-28
 7636.000000    2.2662348040E-08    9.1403586734E-28
 7637.000000    1.7848568761E-08    7.1988268821E-28
 7638.000000    1.3099516872E-08    5.2834014570E-28
 7639.000000    1.5070628276E-08    6.0784058046E-28
 7640.000000    2.5150054595E-08    1.0143720291E-27
 7641.000000    5.2786809841E-09    2.1290396490E-28
 7642.000000    9.6702526878E-09    3.9002833190E-28
 7643.000000    1.7841434239E-08    7.1959493299E-28
 7644.000000    6.3993178288E-09    2.5810238249E-28
 7645.000000    5.8216981377E-09    2.3480536515E-28
 7646.000000    2.7758322035E-08    1.1195707485E-27
 7647.000000    2.2153861090E-09    8.9352716677E-29
 7648.000000    4.7552236142E-09    1.9179146543E-28
 7649.000000    3.1367499847E-08    1.2651389820E-27
 7650.000000    2.4567122465E-09    9.9086074624E-29
 7651.000000    1.9404876167E-09    7.8265291780E-29
 7652.000000    3.4521858890E-08    1.3923631027E-27
 7653.000000    1.7244778565E-09    6.9553014121E-29
 7654.000000    1.5058519219E-09    6.0735218836E-29
 7655.000000    8.6751001091E-09    3.4989104565E-28
 7656.000000    1.5739965835E-09    6.3483683590E-29
 7657.000000    1.6727654759E-09    6.7467309211E-29
 7658.000000    1.0836346998E-09    4.3706017620E-29
 7659.000000    1.6868412088E-09    6.8035022875E-29
 7660.000000    1.3018292597E-09    5.2506414357E-29
 7661.000000    1.6552248485E-09    6.6759846656E-29
 7662.000000    1.7958688283E-09    7.2432411645E-29
 7663.000000    1.4809614286E-09    5.9731315639E-29
 7664.000000    2.9315495128E-09    1.1823758936E-28
 7665.000000    1.2639145491E-09    5.0977208057E-29
 7666.000000    6.8475250821E-09    2.7617983434E-28
 7667.000000    1.1149252085E-09    4.4968051331E-29
 7668.000000    3.0966329470E-08    1.2489586589E-27
 7669.000000    1.1092278300E-09    4.4738260125E-29
 7670.000000    1.0146905314E-08    4.0925306520E-28
 7671.000000    1.6992853627E-09    6.8536930401E-29
 7672.000000    2.5930414850E-09    1.0458461403E-28
 7673.000000    3.5018733236E-09    1.4124034345E-28
 7674.000000    2.8130614375E-08    1.1345863396E-27
 7675.000000    1.9911780414E-08    8.0309778354E-28
 7676.000000    2.2950331860E-09    9.2565106007E-29
 7677.000000    3.0607227873E-09    1.2344750873E-28
 7678.000000    2.5288754004E-09    1.0199661641E-28
 7679.000000    6.3798571233E-09    2.5731747782E-28
 7680.000000    3.6105024423E-09    1.4562165957E-28
 7681.000000    8.6466675506E-08    3.4874428105E-27
 7682.000000    8.2131807138E-09    3.3126054477E-28
 7683.000000    1.1710478131E-08    4.7231632913E-28
 7684.000000    4.5725327619E-09    1.8442303249E-28
 7685.000000    4.2083941758E-08    1.6973630507E-27
 7686.000000    9.7643710914E-09    3.9382439030E-28
 7687.000000    7.3409240416E-09    2.9607999408E-28
 7688.000000    3.5134949743E-08    1.4170907713E-27
 7689.000000    2.2015027186E-08    8.8792760721E-28
 7690.000000    1.6378156102E-07    6.6057683394E-27
 7691.000000    1.0298376106E-08    4.1536230578E-28
 7692.000000    7.4090108697E-07    2.9882612625E-26
 7693.000000    3.6293918143E-08    1.4638352077E-27
 7694.000000    3.0295461199E-07    1.2219006656E-26
 7695.000000    2.4082201284E-08    9.7130251904E-28
 7696.000000    1.7228477983E-07    6.9487269316E-27
 7697.000000    2.5895587369E-08    1.0444414506E-27
 7698.000000    1.4825021210E-07    5.9793456071E-27
 7699.000000    3.6133393480E-08    1.4573607991E-27
 7700.000000    1.6583793593E-07    6.6887076899E-27
 7701.000000    5.1382209265E-08    2.0723881801E-27
 7702.000000    1.8382409323E-07    7.4141397088E-27
 7703.000000    6.8960268474E-08    2.7813604616E-27
 7704.000000    2.3981453980E-07    9.6723909852E-27
 7705.000000    9.1299188225E-08    3.6823515617E-27
 7706.000000    3.7951419440E-07    1.5306868698E-26
 7707.000000    1.1250666393E-07    4.5377083595E-27
 7708.000000    6.3544953312E-07    2.5629456583E-26
 7709.000000    1.2150622863E-07    4.9006859693E-27
 7710.000000    1.3642960569E-06    5.5025874965E-26
 7711.000000    1.3533967038E-07    5.4586273577E-27
 7712.000000    4.4735919467E-06    1.8043247275E-25
 7713.000000    1.6490776071E-07    6.6511911220E-27
 7714.000000    5.2440325549E-06    2.1150649686E-25
 7715.000000    2.1560027641E-07    8.6957620324E-27
 7716.000000    1.4284018434E-06    5.7611440595E-26
 7717.000000    2.9351725402E-07    1.1838371619E-26
 7718.000000    5.9331534488E-07    2.3930066951E-26
 7719.000000    5.6403620631E-07    2.2749157419E-26
 7720.000000    3.5166266374E-07    1.4183538585E-26
 7721.000000    2.1215809512E-06    8.5569292353E-26
 7722.000000    2.9159330276E-07    1.1760773285E-26
 7723.000000    6.0117788273E-06    2.4247185089E-25
 7724.000000    3.5644577962E-07    1.4376455024E-26
 7725.000000    7.6477765975E-07    3.0845621571E-26
 7726.000000    8.0445593031E-07    3.2445957175E-26
 7727.000000    3.0479629448E-07    1.2293286860E-26
 7728.000000    5.9739398590E-06    2.4094569949E-25
 7729.000000    2.4690958433E-07    9.9585539711E-27
 7730.000000    7.5092634706E-07    3.0286959398E-26
 7731.000000    5.1357105465E-07    2.0713756736E-26
 7732.000000    2.9067220911E-07    1.1723623002E-26
 7733.000000    8.5202022810E-07    3.4364358310E-26
 7734.000000    1.7135486797E-07    6.9112209860E-27
 7735.000000    2.5229487125E-07    1.0175757651E-26
 7736.000000    2.0162497482E-07    8.1320990400E-27
 7737.000000    5.4433624779E-07    2.1954603005E-26
 7738.000000    8.1957918686E-07    3.3055920401E-26
 7739.000000    3.8277722256E-07    1.5438475748E-26
 7740.000000    9.7643698459E-07    3.9382434006E-26
 7741.000000    2.3286516257E-06    9.3921031690E-26
 7742.000000    5.0041256378E-07    2.0183038005E-26
 7743.000000    8.8747359209E-07    3.5794291618E-26
